Microsoft Windows [Version 10.0.15063]
R1: 0.03973 TIME: 2017-08-30T18:28:51.855000-07:00
R1: 0.13734 TIME: 2017-08-30T18:28:53.103000-07:00
R1: 0.12512 TIME: 2017-08-30T18:28:54.555000-07:00
R1: 0.10070 TIME: 2017-08-30T18:28:55.786000-07:00
R1: 0.03330 TIME: 2017-08-30T18:28:57.188000-07:00
R1: 0.02111 TIME: 2017-08-30T18:28:58.427000-07:00
R1: 0.00891 TIME: 2017-08-30T18:28:59.643000-07:00
R1: 0.00891 TIME: 2017-08-30T18:29:00.871000-07:00
R1: 0.03329 TIME: 2017-08-30T18:29:02.347000-07:00
R1: 0.03329 TIME: 2017-08-30T18:29:03.602000-07:00
R1: 0.03329 TIME: 2017-08-30T18:29:04.839000-07:00
R1: 0.00888 TIME: 2017-08-30T18:29:06.371000-07:00
R1: 0.00885 TIME: 2017-08-30T18:29:14.301000-07:00
R1: 0.00885 TIME: 2017-08-30T18:29:15.722000-07:00
R1: 0.00885 TIME: 2017-08-30T18:29:16.969000-07:00
R1: 0.02103 TIME: 2017-08-30T18:29:18.370000-07:00
R1: 0.00884 TIME: 2017-08-30T18:29:19.586000-07:00
R2: 0.04359 TIME: 2017-08-30T18:41:30.573000-07:00
R2: 0.04358 TIME: 2017-08-30T18:41:32.041000-07:00
R2: 0.04358 TIME: 2017-08-30T18:41:33.327000-07:00
R2: 0.04357 TIME: 2017-08-30T18:41:34.809000-07:00
R1: 0.05369 TIME: 2017-08-30T18:41:38.109000-07:00
R2: 0.03148 TIME: 2017-08-30T18:41:38.109000-07:00
R2: 0.01933 TIME: 2017-08-30T18:41:39.644000-07:00
R2: 0.01933 TIME: 2017-08-30T18:41:40.948000-07:00
R2: 0.01933 TIME: 2017-08-30T18:41:42.243000-07:00
R2: 0.00722 TIME: 2017-08-30T18:41:43.700000-07:00
R2: 0.00722 TIME: 2017-08-30T18:41:44.951000-07:00
R2: 0.00719 TIME: 2017-08-30T18:41:46.507000-07:00
R2: 0.00719 TIME: 2017-08-30T18:41:47.775000-07:00
R2: 0.00719 TIME: 2017-08-30T18:41:49.068000-07:00
R1: 0.03246 TIME: 2017-08-30T18:42:03.945000-07:00
R1: 0.06898 TIME: 2017-08-30T18:43:18.068000-07:00
R1: 0.03246 TIME: 2017-08-30T18:43:19.397000-07:00
R1: 0.00813 TIME: 2017-08-30T18:43:20.717000-07:00
R1: 0.12990 TIME: 2017-08-30T18:43:32.932000-07:00
R1: 0.11771 TIME: 2017-08-30T18:43:34.232000-07:00
R1: 0.23590 TIME: 2017-08-30T18:43:35.767000-07:00
R1: 0.16275 TIME: 2017-08-30T18:43:37.050000-07:00
R1: 0.12622 TIME: 2017-08-30T18:43:38.315000-07:00
R1: 0.10184 TIME: 2017-08-30T18:43:40.034000-07:00
R1: 0.07751 TIME: 2017-08-30T18:43:41.317000-07:00
R1: 0.05320 TIME: 2017-08-30T18:43:42.604000-07:00
R1: 0.04104 TIME: 2017-08-30T18:43:44.028000-07:00
R1: 0.01674 TIME: 2017-08-30T18:43:45.282000-07:00
R1: 0.00458 TIME: 2017-08-30T18:43:46.581000-07:00
R1: 0.26023 TIME: 2017-08-30T18:43:58.609000-07:00
R1: 0.12614 TIME: 2017-08-30T18:43:59.875000-07:00
R1: 0.07747 TIME: 2017-08-30T18:44:01.328000-07:00
R1: 0.04098 TIME: 2017-08-30T18:44:02.752000-07:00
R1: 0.02883 TIME: 2017-08-30T18:44:04.018000-07:00
R1: 0.00452 TIME: 2017-08-30T18:44:05.799000-07:00
R1: 0.04096 TIME: 2017-08-30T18:44:10.970000-07:00
R1: 0.01665 TIME: 2017-08-30T18:44:12.206000-07:00
R1: 0.00451 TIME: 2017-08-30T18:44:13.456000-07:00
R1: 0.01660 TIME: 2017-08-30T18:44:24.085000-07:00
R1: 0.00445 TIME: 2017-08-30T18:44:25.507000-07:00
R1: 0.01658 TIME: 2017-08-30T18:44:30.618000-07:00
R1: 0.00442 TIME: 2017-08-30T18:44:38.701000-07:00
R1: 0.15443 TIME: 2017-08-30T18:54:07.942000-07:00
R1: 0.10568 TIME: 2017-08-30T18:54:09.457000-07:00
R1: 0.08133 TIME: 2017-08-30T18:54:10.723000-07:00
R1: 0.05699 TIME: 2017-08-30T18:54:11.974000-07:00
R1: 0.03266 TIME: 2017-08-30T18:54:13.193000-07:00
R1: 0.02050 TIME: 2017-08-30T18:54:14.458000-07:00
R1: 0.00834 TIME: 2017-08-30T18:54:15.880000-07:00
R1: 0.06912 TIME: 2017-08-30T18:54:22.647000-07:00
R1: 0.03263 TIME: 2017-08-30T18:54:23.882000-07:00
R1: 0.00832 TIME: 2017-08-30T18:54:25.148000-07:00
R1: 0.02045 TIME: 2017-08-30T18:54:26.540000-07:00
R1: 0.02045 TIME: 2017-08-30T18:54:27.774000-07:00
R1: 0.02045 TIME: 2017-08-30T18:54:29.009000-07:00
R1: 0.02045 TIME: 2017-08-30T18:54:30.446000-07:00
R1: 0.02045 TIME: 2017-08-30T18:54:31.760000-07:00
R1: 0.02045 TIME: 2017-08-30T18:54:33.026000-07:00
R1: 0.02044 TIME: 2017-08-30T18:54:34.448000-07:00
R1: 0.02044 TIME: 2017-08-30T18:54:35.699000-07:00
R1: 0.02044 TIME: 2017-08-30T18:54:36.965000-07:00
R1: 0.19090 TIME: 2017-08-30T18:54:38.371000-07:00
R1: 0.16651 TIME: 2017-08-30T18:54:39.793000-07:00
R1: 0.10559 TIME: 2017-08-30T18:54:41.059000-07:00
R1: 0.08122 TIME: 2017-08-30T18:54:42.326000-07:00
R1: 0.06905 TIME: 2017-08-30T18:54:43.576000-07:00
R1: 0.03566 TIME: 2017-08-30T18:54:49-07:00
R1: 0.02347 TIME: 2017-08-30T18:54:50.454000-07:00
R1: 0.02347 TIME: 2017-08-30T18:54:51.736000-07:00
R1: 0.02347 TIME: 2017-08-30T18:54:53.033000-07:00
R1: 0.19400 TIME: 2017-08-30T18:55:04.758000-07:00
R1: 0.15739 TIME: 2017-08-30T18:55:06.023000-07:00
R1: 0.12078 TIME: 2017-08-30T18:55:07.447000-07:00
R1: 0.12078 TIME: 2017-08-30T18:55:08.697000-07:00
R1: 0.09640 TIME: 2017-08-30T18:55:09.947000-07:00
R1: 0.04768 TIME: 2017-08-30T18:55:11.259000-07:00
R1: 0.03549 TIME: 2017-08-30T18:55:12.885000-07:00
R1: 0.01116 TIME: 2017-08-30T18:55:14.151000-07:00
R1: 0.01116 TIME: 2017-08-30T18:55:15.573000-07:00
R1: 0.01116 TIME: 2017-08-30T18:55:16.933000-07:00
R1: 0.01116 TIME: 2017-08-30T18:55:18.198000-07:00
R1: 0.02742 TIME: 2017-08-30T19:27:38.780000-07:00
R1: 0.00305 TIME: 2017-08-30T19:27:40.030000-07:00
R1: 0.00304 TIME: 2017-08-30T19:27:41.487000-07:00
R2: 0.31502 TIME: 2017-08-30T19:48:03.796000-07:00
R2: 0.31502 TIME: 2017-08-30T19:48:05.046000-07:00
R2: 0.31500 TIME: 2017-08-30T19:48:06.501000-07:00
R2: 0.29081 TIME: 2017-08-30T19:48:07.735000-07:00
R2: 0.29081 TIME: 2017-08-30T19:48:08.954000-07:00
R2: 0.29079 TIME: 2017-08-30T19:48:10.376000-07:00
R2: 0.29079 TIME: 2017-08-30T19:48:11.682000-07:00
R2: 0.29079 TIME: 2017-08-30T19:48:12.963000-07:00
R2: 0.26658 TIME: 2017-08-30T19:48:14.229000-07:00
R2: 0.26658 TIME: 2017-08-30T19:48:15.447000-07:00
R2: 0.26656 TIME: 2017-08-30T19:48:17.168000-07:00
R2: 0.26656 TIME: 2017-08-30T19:48:18.404000-07:00
R2: 0.25445 TIME: 2017-08-30T19:48:19.872000-07:00
R2: 0.24236 TIME: 2017-08-30T19:48:21.123000-07:00
R2: 0.21815 TIME: 2017-08-30T19:48:22.905000-07:00
R2: 0.24235 TIME: 2017-08-30T19:48:24.186000-07:00
R2: 0.19395 TIME: 2017-08-30T19:48:25.608000-07:00
R2: 0.19395 TIME: 2017-08-30T19:48:26.829000-07:00
R2: 0.18185 TIME: 2017-08-30T19:48:28.110000-07:00
R2: 0.18184 TIME: 2017-08-30T19:48:29.407000-07:00
R2: 0.18184 TIME: 2017-08-30T19:48:30.876000-07:00
R2: 0.16973 TIME: 2017-08-30T19:48:32.189000-07:00
R2: 0.16972 TIME: 2017-08-30T19:48:33.626000-07:00
R2: 0.16972 TIME: 2017-08-30T19:48:34.955000-07:00
R2: 0.16972 TIME: 2017-08-30T19:48:36.221000-07:00
R2: 0.16969 TIME: 2017-08-30T19:48:37.643000-07:00
R2: 0.16969 TIME: 2017-08-30T19:48:38.971000-07:00
R2: 0.16969 TIME: 2017-08-30T19:48:40.237000-07:00
R2: 0.16967 TIME: 2017-08-30T19:48:41.823000-07:00
R2: 0.16968 TIME: 2017-08-30T19:48:43.119000-07:00
R2: 0.16966 TIME: 2017-08-30T19:48:44.512000-07:00
R2: 0.16966 TIME: 2017-08-30T19:48:45.793000-07:00
R2: 0.16966 TIME: 2017-08-30T19:48:47.044000-07:00
R2: 0.15753 TIME: 2017-08-30T19:48:48.466000-07:00
R2: 0.07284 TIME: 2017-08-30T19:48:52.436000-07:00
R2: 0.07284 TIME: 2017-08-30T19:48:53.717000-07:00
R2: 0.07284 TIME: 2017-08-30T19:48:54.983000-07:00
R2: 0.07283 TIME: 2017-08-30T19:48:56.436000-07:00
R2: 0.07283 TIME: 2017-08-30T19:48:57.765000-07:00
R2: 0.07283 TIME: 2017-08-30T19:48:59.015000-07:00
R2: 0.07282 TIME: 2017-08-30T19:49:00.437000-07:00
R2: 0.07282 TIME: 2017-08-30T19:49:01.672000-07:00
R2: 0.07282 TIME: 2017-08-30T19:49:02.953000-07:00
R2: 0.03651 TIME: 2017-08-30T19:49:04.391000-07:00
R2: 0.03651 TIME: 2017-08-30T19:49:05.626000-07:00
R2: 0.02441 TIME: 2017-08-30T19:49:06.940000-07:00
R2: 0.01228 TIME: 2017-08-30T19:49:08.378000-07:00
R2: 0.02432 TIME: 2017-08-30T19:49:22.856000-07:00
R2: 0.01223 TIME: 2017-08-30T19:49:24.091000-07:00
R2: 0.01221 TIME: 2017-08-30T19:49:25.497000-07:00
R2: 0.01221 TIME: 2017-08-30T19:49:26.764000-07:00
R2: 0.01221 TIME: 2017-08-30T19:49:28.046000-07:00
R2: 0.02429 TIME: 2017-08-30T19:49:29.327000-07:00
R2: 0.02429 TIME: 2017-08-30T19:49:30.546000-07:00
R2: 0.02427 TIME: 2017-08-30T19:49:31.813000-07:00
R2: 0.01218 TIME: 2017-08-30T19:49:33.047000-07:00
R2: 0.02426 TIME: 2017-08-30T19:49:34.361000-07:00
R2: 0.02426 TIME: 2017-08-30T19:49:36.347000-07:00
R2: 0.02426 TIME: 2017-08-30T19:49:37.581000-07:00
R2: 0.01214 TIME: 2017-08-30T19:49:39.050000-07:00
R2: 0.01214 TIME: 2017-08-30T19:49:40.316000-07:00
R2: 0.01214 TIME: 2017-08-30T19:49:41.604000-07:00
R2: 0.01214 TIME: 2017-08-30T19:49:43.011000-07:00
R2: 0.02424 TIME: 2017-08-30T19:49:44.276000-07:00
R2: 0.01214 TIME: 2017-08-30T19:49:45.683000-07:00
R2: 0.01214 TIME: 2017-08-30T19:49:46.934000-07:00
R2: 0.00004 TIME: 2017-08-30T19:49:48.231000-07:00
R2: 0.00003 TIME: 2017-08-30T19:49:49.669000-07:00
R2: 0.00003 TIME: 2017-08-30T19:49:50.903000-07:00
R2: 0.00003 TIME: 2017-08-30T19:49:52.140000-07:00
R2: 0.00002 TIME: 2017-08-30T19:49:53.390000-07:00
R2: 0.00002 TIME: 2017-08-30T19:49:54.796000-07:00
R1: 0.02213 TIME: 2017-08-30T20:03:13.534000-07:00
R1: 0.01000 TIME: 2017-08-30T20:03:14.815000-07:00
R2: 0.00798 TIME: 2017-08-30T20:25:08.530000-07:00
R2: 0.00794 TIME: 2017-08-30T20:25:20.283000-07:00
R2: 0.00792 TIME: 2017-08-30T20:25:21.549000-07:00
R2: 0.00792 TIME: 2017-08-30T20:25:22.783000-07:00
R2: 0.30931 TIME: 2017-08-30T20:25:24.049000-07:00
R2: 0.29724 TIME: 2017-08-30T20:25:25.487000-07:00
R2: 0.26107 TIME: 2017-08-30T20:25:26.800000-07:00
R2: 0.24902 TIME: 2017-08-30T20:25:28.066000-07:00
R2: 0.22489 TIME: 2017-08-30T20:25:29.347000-07:00
R2: 0.18873 TIME: 2017-08-30T20:25:30.581000-07:00
R2: 0.16460 TIME: 2017-08-30T20:25:31.848000-07:00
R2: 0.12844 TIME: 2017-08-30T20:25:33.082000-07:00
R2: 0.12842 TIME: 2017-08-30T20:25:34.458000-07:00
R2: 0.09226 TIME: 2017-08-30T20:25:35.676000-07:00
R2: 0.08020 TIME: 2017-08-30T20:25:36.928000-07:00
R2: 0.04402 TIME: 2017-08-30T20:25:38.334000-07:00
R1: 0.03598 TIME: 2017-08-30T21:11:04.999000-07:00
R1: 0.02389 TIME: 2017-08-30T21:11:06.274000-07:00
R1: 0.01181 TIME: 2017-08-30T21:11:07.901000-07:00
R1: 0.06010 TIME: 2017-08-30T21:12:02.329000-07:00
R1: 0.04796 TIME: 2017-08-30T21:12:18.073000-07:00
R1: 0.04796 TIME: 2017-08-30T21:12:19.511000-07:00
R1: 0.04796 TIME: 2017-08-30T21:12:20.752000-07:00
R1: 0.04796 TIME: 2017-08-30T21:12:22.001000-07:00
R1: 0.06004 TIME: 2017-08-30T21:12:23.428000-07:00
R1: 0.06004 TIME: 2017-08-30T21:12:24.756000-07:00
R1: 0.04794 TIME: 2017-08-30T21:12:26.147000-07:00
R1: 0.02375 TIME: 2017-08-30T21:12:27.549000-07:00
R1: 0.02375 TIME: 2017-08-30T21:12:28.833000-07:00
R1: 0.02375 TIME: 2017-08-30T21:12:30.097000-07:00
R1: 0.02375 TIME: 2017-08-30T21:12:31.518000-07:00
R1: 0.02375 TIME: 2017-08-30T21:12:32.761000-07:00
R1: 0.02375 TIME: 2017-08-30T21:12:34.021000-07:00
R1: 0.02373 TIME: 2017-08-30T21:12:35.442000-07:00
R1: 0.02373 TIME: 2017-08-30T21:12:36.692000-07:00
R1: 0.02373 TIME: 2017-08-30T21:12:37.932000-07:00
R1: 0.02373 TIME: 2017-08-30T21:12:39.376000-07:00
R1: 0.02373 TIME: 2017-08-30T21:12:40.648000-07:00
R1: 0.02371 TIME: 2017-08-30T21:12:42.059000-07:00
R1: 0.02371 TIME: 2017-08-30T21:12:43.295000-07:00
R1: 0.02371 TIME: 2017-08-30T21:12:44.727000-07:00
R1: 0.02371 TIME: 2017-08-30T21:12:46.007000-07:00
R1: 0.02371 TIME: 2017-08-30T21:12:47.267000-07:00
R1: 0.02370 TIME: 2017-08-30T21:12:48.566000-07:00
R1: 0.02370 TIME: 2017-08-30T21:12:50.023000-07:00
R1: 0.02370 TIME: 2017-08-30T21:12:51.322000-07:00
R1: 0.05998 TIME: 2017-08-30T21:12:52.581000-07:00
R1: 0.04787 TIME: 2017-08-30T21:12:54.041000-07:00
R1: 0.04787 TIME: 2017-08-30T21:12:55.322000-07:00
R1: 0.04787 TIME: 2017-08-30T21:12:56.752000-07:00
R1: 0.05994 TIME: 2017-08-30T21:13:02.579000-07:00
R1: 0.05994 TIME: 2017-08-30T21:13:03.841000-07:00
R1: 0.05994 TIME: 2017-08-30T21:13:05.079000-07:00
R1: 0.05993 TIME: 2017-08-30T21:13:06.640000-07:00
R1: 0.05993 TIME: 2017-08-30T21:13:07.892000-07:00
R1: 0.05993 TIME: 2017-08-30T21:13:09.344000-07:00
R1: 0.05993 TIME: 2017-08-30T21:13:10.625000-07:00
R1: 0.05993 TIME: 2017-08-30T21:13:11.883000-07:00
R1: 0.05993 TIME: 2017-08-30T21:13:13.182000-07:00
R1: 0.05992 TIME: 2017-08-30T21:13:14.606000-07:00
R1: 0.05992 TIME: 2017-08-30T21:13:15.831000-07:00
R1: 0.05992 TIME: 2017-08-30T21:13:17.130000-07:00
R1: 0.05991 TIME: 2017-08-30T21:13:18.558000-07:00
R1: 0.05991 TIME: 2017-08-30T21:13:19.836000-07:00
R1: 0.04781 TIME: 2017-08-30T21:13:21.095000-07:00
R1: 0.04781 TIME: 2017-08-30T21:13:22.370000-07:00
R1: 0.04781 TIME: 2017-08-30T21:13:23.643000-07:00
R1: 0.04780 TIME: 2017-08-30T21:13:25.079000-07:00
R1: 0.04780 TIME: 2017-08-30T21:13:26.333000-07:00
R1: 0.04780 TIME: 2017-08-30T21:13:28.050000-07:00
R1: 0.04780 TIME: 2017-08-30T21:13:29.286000-07:00
R1: 0.04777 TIME: 2017-08-30T21:13:30.572000-07:00
R1: 0.04777 TIME: 2017-08-30T21:13:31.845000-07:00
R1: 0.04777 TIME: 2017-08-30T21:13:33.105000-07:00
R1: 0.04776 TIME: 2017-08-30T21:13:34.551000-07:00
R1: 0.04776 TIME: 2017-08-30T21:13:35.827000-07:00
R1: 0.04776 TIME: 2017-08-30T21:13:37.074000-07:00
R1: 0.04776 TIME: 2017-08-30T21:13:38.536000-07:00
R1: 0.04776 TIME: 2017-08-30T21:13:39.825000-07:00
R1: 0.04776 TIME: 2017-08-30T21:13:41.095000-07:00
R1: 0.05983 TIME: 2017-08-30T21:13:42.551000-07:00
R1: 0.05983 TIME: 2017-08-30T21:13:43.792000-07:00
R1: 0.05983 TIME: 2017-08-30T21:13:45.162000-07:00
R1: 0.05983 TIME: 2017-08-30T21:13:46.447000-07:00
R1: 0.05983 TIME: 2017-08-30T21:13:48.199000-07:00
R1: 0.05983 TIME: 2017-08-30T21:13:49.466000-07:00
R1: 0.05983 TIME: 2017-08-30T21:13:50.755000-07:00
R1: 0.04774 TIME: 2017-08-30T21:13:52.024000-07:00
R1: 0.04774 TIME: 2017-08-30T21:13:53.291000-07:00
R1: 0.04773 TIME: 2017-08-30T21:13:54.778000-07:00
R1: 0.04773 TIME: 2017-08-30T21:13:56.052000-07:00
R1: 0.04773 TIME: 2017-08-30T21:13:57.342000-07:00
R1: 0.04770 TIME: 2017-08-30T21:13:58.603000-07:00
R1: 0.04770 TIME: 2017-08-30T21:13:59.851000-07:00
R1: 0.04770 TIME: 2017-08-30T21:14:01.095000-07:00
R1: 0.04769 TIME: 2017-08-30T21:14:02.339000-07:00
R1: 0.04769 TIME: 2017-08-30T21:14:03.606000-07:00
R1: 0.04767 TIME: 2017-08-30T21:14:05.014000-07:00
R1: 0.04767 TIME: 2017-08-30T21:14:06.236000-07:00
R1: 0.04765 TIME: 2017-08-30T21:14:07.523000-07:00
R1: 0.04765 TIME: 2017-08-30T21:14:08.810000-07:00
R1: 0.04765 TIME: 2017-08-30T21:14:10.084000-07:00
R1: 0.04764 TIME: 2017-08-30T21:14:11.318000-07:00
R1: 0.04764 TIME: 2017-08-30T21:14:12.592000-07:00
R1: 0.04764 TIME: 2017-08-30T21:14:14.223000-07:00
R1: 0.04764 TIME: 2017-08-30T21:14:15.489000-07:00
R1: 0.04763 TIME: 2017-08-30T21:14:16.918000-07:00
R1: 0.04763 TIME: 2017-08-30T21:14:18.196000-07:00
R1: 0.04762 TIME: 2017-08-30T21:14:19.600000-07:00
R1: 0.04762 TIME: 2017-08-30T21:14:20.945000-07:00
R1: 0.04762 TIME: 2017-08-30T21:14:22.205000-07:00
R1: 0.04761 TIME: 2017-08-30T21:14:23.626000-07:00
R1: 0.04761 TIME: 2017-08-30T21:14:24.897000-07:00
R1: 0.04761 TIME: 2017-08-30T21:14:26.167000-07:00
R1: 0.04761 TIME: 2017-08-30T21:14:27.574000-07:00
R1: 0.04761 TIME: 2017-08-30T21:14:28.883000-07:00
R1: 0.04761 TIME: 2017-08-30T21:14:30.130000-07:00
R1: 0.04759 TIME: 2017-08-30T21:14:31.547000-07:00
R1: 0.04759 TIME: 2017-08-30T21:14:32.808000-07:00
R1: 0.04759 TIME: 2017-08-30T21:14:34.068000-07:00
R1: 0.04759 TIME: 2017-08-30T21:14:35.495000-07:00
R1: 0.04759 TIME: 2017-08-30T21:14:36.757000-07:00
R1: 0.04759 TIME: 2017-08-30T21:14:38.007000-07:00
R1: 0.04757 TIME: 2017-08-30T21:14:39.413000-07:00
R1: 0.04757 TIME: 2017-08-30T21:14:40.700000-07:00
R1: 0.04756 TIME: 2017-08-30T21:14:42.114000-07:00
R1: 0.04756 TIME: 2017-08-30T21:14:43.399000-07:00
R1: 0.04755 TIME: 2017-08-30T21:14:44.830000-07:00
R1: 0.04755 TIME: 2017-08-30T21:14:46.092000-07:00
R1: 0.04753 TIME: 2017-08-30T21:14:47.483000-07:00
R1: 0.04753 TIME: 2017-08-30T21:14:48.709000-07:00
R1: 0.04753 TIME: 2017-08-30T21:14:49.933000-07:00
R1: 0.05962 TIME: 2017-08-30T21:14:51.195000-07:00
R1: 0.04752 TIME: 2017-08-30T21:14:52.435000-07:00
R1: 0.04750 TIME: 2017-08-30T21:14:53.913000-07:00
R1: 0.04750 TIME: 2017-08-30T21:14:55.212000-07:00
R1: 0.04750 TIME: 2017-08-30T21:14:56.651000-07:00
R1: 0.04750 TIME: 2017-08-30T21:14:57.938000-07:00
R1: 0.04750 TIME: 2017-08-30T21:14:59.263000-07:00
R1: 0.04747 TIME: 2017-08-30T21:15:00.725000-07:00
R1: 0.04747 TIME: 2017-08-30T21:15:02.022000-07:00
R1: 0.05957 TIME: 2017-08-30T21:15:03.325000-07:00
R1: 0.05957 TIME: 2017-08-30T21:15:04.556000-07:00
R1: 0.05957 TIME: 2017-08-30T21:15:06.007000-07:00
R1: 0.05957 TIME: 2017-08-30T21:15:07.266000-07:00
R1: 0.04745 TIME: 2017-08-30T21:15:08.711000-07:00
R1: 0.04745 TIME: 2017-08-30T21:15:10.030000-07:00
R1: 0.04745 TIME: 2017-08-30T21:15:11.272000-07:00
R1: 0.04743 TIME: 2017-08-30T21:15:12.712000-07:00
R1: 0.04743 TIME: 2017-08-30T21:15:14.015000-07:00
R1: 0.04743 TIME: 2017-08-30T21:15:15.263000-07:00
R1: 0.04743 TIME: 2017-08-30T21:15:16.738000-07:00
R1: 0.04743 TIME: 2017-08-30T21:15:18.011000-07:00
R1: 0.04743 TIME: 2017-08-30T21:15:19.250000-07:00
R1: 0.04740 TIME: 2017-08-30T21:15:20.726000-07:00
R1: 0.04740 TIME: 2017-08-30T21:15:21.959000-07:00
R1: 0.04740 TIME: 2017-08-30T21:15:23.212000-07:00
R1: 0.04738 TIME: 2017-08-30T21:15:24.619000-07:00
R1: 0.04738 TIME: 2017-08-30T21:15:25.860000-07:00
R1: 0.04738 TIME: 2017-08-30T21:15:27.150000-07:00
R1: 0.04737 TIME: 2017-08-30T21:15:28.794000-07:00
R1: 0.04737 TIME: 2017-08-30T21:15:30.109000-07:00
R1: 0.04737 TIME: 2017-08-30T21:15:31.384000-07:00
R1: 0.04734 TIME: 2017-08-30T21:15:32.818000-07:00
R1: 0.04734 TIME: 2017-08-30T21:15:34.108000-07:00
R1: 0.04733 TIME: 2017-08-30T21:15:35.561000-07:00
R1: 0.04733 TIME: 2017-08-30T21:15:36.842000-07:00
R1: 0.04733 TIME: 2017-08-30T21:15:38.146000-07:00
R1: 0.04733 TIME: 2017-08-30T21:15:39.605000-07:00
R1: 0.04733 TIME: 2017-08-30T21:15:40.878000-07:00
R1: 0.04733 TIME: 2017-08-30T21:15:42.156000-07:00
R1: 0.04732 TIME: 2017-08-30T21:15:43.576000-07:00
R1: 0.04732 TIME: 2017-08-30T21:15:44.873000-07:00
R1: 0.04732 TIME: 2017-08-30T21:15:46.143000-07:00
R1: 0.04731 TIME: 2017-08-30T21:15:47.567000-07:00
R1: 0.04731 TIME: 2017-08-30T21:15:48.908000-07:00
R1: 0.04731 TIME: 2017-08-30T21:15:50.171000-07:00
R1: 0.04729 TIME: 2017-08-30T21:15:51.458000-07:00
R1: 0.04728 TIME: 2017-08-30T21:15:52.894000-07:00
R1: 0.04728 TIME: 2017-08-30T21:15:54.150000-07:00
R1: 0.04727 TIME: 2017-08-30T21:15:55.560000-07:00
R1: 0.04727 TIME: 2017-08-30T21:15:56.789000-07:00
R1: 0.04727 TIME: 2017-08-30T21:15:58.036000-07:00
R1: 0.04725 TIME: 2017-08-30T21:15:59.357000-07:00
R1: 0.04725 TIME: 2017-08-30T21:16:00.625000-07:00
R1: 0.04723 TIME: 2017-08-30T21:16:02.074000-07:00
R1: 0.04723 TIME: 2017-08-30T21:16:03.392000-07:00
R1: 0.04723 TIME: 2017-08-30T21:16:04.874000-07:00
R1: 0.04723 TIME: 2017-08-30T21:16:06.110000-07:00
R1: 0.04722 TIME: 2017-08-30T21:16:07.570000-07:00
R1: 0.04722 TIME: 2017-08-30T21:16:08.821000-07:00
R1: 0.04722 TIME: 2017-08-30T21:16:10.070000-07:00
R1: 0.04722 TIME: 2017-08-30T21:16:11.325000-07:00
R1: 0.04722 TIME: 2017-08-30T21:16:12.568000-07:00
R1: 0.04722 TIME: 2017-08-30T21:16:13.853000-07:00
R1: 0.05932 TIME: 2017-08-30T21:16:15.111000-07:00
R1: 0.05932 TIME: 2017-08-30T21:16:16.561000-07:00
R1: 0.05932 TIME: 2017-08-30T21:16:17.815000-07:00
R1: 0.05932 TIME: 2017-08-30T21:16:20.113000-07:00
R1: 0.05932 TIME: 2017-08-30T21:16:22.171000-07:00
R1: 0.04722 TIME: 2017-08-30T21:16:24.097000-07:00
R1: 0.04722 TIME: 2017-08-30T21:16:25.600000-07:00
R1: 0.04722 TIME: 2017-08-30T21:16:27.622000-07:00
R1: 0.04722 TIME: 2017-08-30T21:16:29.382000-07:00
R1: 0.04722 TIME: 2017-08-30T21:16:30.878000-07:00
R1: 0.04721 TIME: 2017-08-30T21:16:32.974000-07:00
R1: 0.04721 TIME: 2017-08-30T21:16:34.758000-07:00
R1: 0.04720 TIME: 2017-08-30T21:16:36.256000-07:00
R1: 0.04720 TIME: 2017-08-30T21:16:37.489000-07:00
R1: 0.12287 TIME: 2017-08-30T21:33:18.651000-07:00
R1: 0.14712 TIME: 2017-08-30T21:33:19.892000-07:00
R1: 0.13500 TIME: 2017-08-30T21:33:21.141000-07:00
R1: 0.12286 TIME: 2017-08-30T21:33:22.598000-07:00
R1: 0.07167 TIME: 2017-08-30T21:48:33.117000-07:00
R1: 0.07166 TIME: 2017-08-30T21:48:34.520000-07:00
